ID	text	sentiment
160_0	The Federal Open Market Committee today voted to raise its target for the federal funds rate by 25 basis points to 5-1/2 percent	hawkish
109_2	Although recent economic data have been uneven, the expansion in economic activity appears solid	neutral
118_1	The Federal Open Market Committee decided today to lower its target for the federal funds rate 50 basis points to 3 percent	dovish
97_1	The Federal Open Market Committee decided today to raise its target for the federal funds rate by 25 basis points to 3-1/2 percent	hawkish
36_7	Nonetheless, the Committee will respond to changes in economic prospects as needed to fulfill its obligation to maintain price stability	hawkish
144_4	Household spending appears to be expanding but remains constrained by ongoing job losses, sluggish income growth, lower housing wealth, and tight credit	dovish
97_7	Nonetheless, the Committee will respond to changes in economic prospects as needed to fulfill its obligation to maintain price stability	hawkish
97_6	With underlying inflation expected to be contained, the Committee believes that policy accommodation can be removed at a pace that is likely to be measured	neutral
150_6	Bank lending has continued to contract in recent months	dovish
82_4	Increases in core consumer prices are muted and expected to remain low	neutral
90_1	The Federal Open Market Committee decided today to raise its target for the federal funds rate by 25 basis points to 2-1/4 percent	hawkish
145_0	Information received since the Federal Open Market Committee met in November suggests that economic activity has continued to pick up and that the deterioration in the labor market is abating. The housing sector has shown some signs of improvement over recent months. Household spending appears to be expanding at a moderate rate, though it remains constrained by a weak labor market, modest income growth, lower housing wealth, and tight credit. Businesses are still cutting back on fixed investment, though at a slower pace, and remain reluctant to add to payrolls; they continue to make progress in bringing inventory stocks into better alignment with sales. Financial market conditions have become more supportive of economic growth. Although economic activity is likely to remain weak for a time, the Committee anticipates that policy actions to stabilize financial markets and institutions, fiscal and monetary stimulus, and market forces will contribute to a strengthening of economic growth and a gradual return to higher levels of resource utilization in a context of price stability. With substantial resource slack likely to continue to dampen cost pressures and with longer-term inflation expectations stable, the Committee expects that inflation will remain subdued for some time. The Committee will maintain the target range for the federal funds rate at 0 to 1/4 percent and continues to anticipate that economic conditions, including low rates of resource utilization, subdued inflation trends, and stable inflation expectations, are likely to warrant exceptionally low levels of the federal funds rate for an extended period. To provide support to mortgage lending and housing markets and to improve overall conditions in private credit markets, the Federal Reserve is in the process of purchasing $1.25 trillion of agency mortgage-backed securities and about $175 billion of agency debt. In order to promote a smooth transition in markets, the Committee is gradually slowing the pace of these purchases, and it anticipates that these transactions will be executed by the end of the first quarter of 2010. The Committee will continue to evaluate the timing and overall amounts of its purchases of securities in light of the evolving economic outlook and conditions in financial markets. In light of ongoing improvements in the functioning of financial markets, the Committee and the Board of Governors anticipate that most of the Federal Reserveâs special liquidity facilities will expire on February 1, 2010, consistent with the Federal Reserveâs announcement of June 25, 2009. These facilities include the Asset-Backed Commercial Paper Money Market Mutual Fund Liquidity Facility, the Commercial Paper Funding Facility, the Primary Dealer Credit Facility, and the Term Securities Lending Facility. The Federal Reserve will also be working with its central bank counterparties to close its temporary liquidity swap arrangements by February 1. The Federal Reserve expects that amounts provided under the Term Auction Facility will continue to be scaled back in early 2010. The anticipated expiration dates for the Term Asset-Backed Securities Loan Facility remain set at June 30, 2010, for loans backed by new-issue commercial mortgage-backed securities and March 31, 2010, for loans backed by all other types of collateral. The Federal Reserve is prepared to modify these plans if necessary to support financial stability and economic growth.	dovish
152_6	Bank lending has continued to contract, but at a reduced rate in recent months	dovish
96_4	Pressures on inflation have stayed elevated, but longer-term inflation expectations remain well contained	hawkish
32_2	The information that has become available since the last meeting of the Committee suggests that aggregate demand is growing at a moderate pace	neutral
142_5	Although economic activity is likely to remain weak for a time, the Committee continues to anticipate that policy actions to stabilize financial markets and institutions, fiscal and monetary stimulus, and market forces will contribute to a gradual resumption of sustainable economic growth in a context of price stability	dovish
96_5	The Committee perceives that, with appropriate monetary policy action, the upside and downside risks to the attainment of both sustainable growth and price stability should be kept roughly equal	neutral
119_13	The FOMC extended the term of these swap lines through September 30, 2008	dovish
147_2	Household spending is expanding at a moderate rate but remains constrained by high unemployment, modest income growth, lower housing wealth, and tight credit	dovish
151_10	1 The Committee will continue to roll over the Federal Reserve's holdings of Treasury securities as they mature	dovish
63_6	For the foreseeable future, the Committee continues to believe that against the background of its long-run goals of price stability and sustainable economic growth and of the information currently available, the risks are weighted mainly toward conditions that may generate economic weakness	dovish
107_1	Since the last easing of monetary policy in July, inflation has been somewhat more favorable than anticipated, and this result along with an associated moderation in inflation expectations warrants a modest easing in monetary conditions	dovish
137_9	The focus of the Committee's policy going forward will be to support the functioning of financial markets and stimulate the economy through open market operations and other measures that sustain the size of the Federal Reserve's balance sheet at a high level	dovish
95_8	With underlying inflation expected to be contained, the Committee believes that policy accommodation can be removed at a pace that is likely to be measured	neutral
139_13	The Federal Reserve has launched the Term Asset-Backed Securities Loan Facility to facilitate the extension of credit to households and small businesses and anticipates that the range of eligible collateral for this facility is likely to be expanded to include other financial assets	dovish
45_3	In these circumstances, the Federal Open Market Committee will need to be especially alert in the months ahead to the potential for costs to increase significantly in excess of productivity in a manner that could contribute to inflation pressures and undermine the impressive performance of the economy	hawkish
94_8	Nonetheless, the Committee will respond to changes in economic prospects as needed to fulfill its obligation to maintain price stability	hawkish
161_3	Nonetheless, in light of market uncertainties associated with the century date change, the Committee decided to adopt a symmetric directive in order to indicate that the focus of policy in the intermeeting period must be ensuring a smooth transition into the Year 2000	neutral
3_0	The Federal Open Market Committee today voted to raise its target for the federal funds rate 25 basis points to 5 percent	hawkish
18_7	The Committee continues to believe that against the background of its long-run goals of price stability and sustainable economic growth and of the information currently available, the risks are weighted mainly toward conditions that may generate economic weakness in the foreseeable future	dovish
98_5	While these unfortunate developments have increased uncertainty about near-term economic performance, it is the Committee's view that they do not pose a more persistent threat	neutral
110_1	The Federal Open Market Committee decided today to raise its target for the federal funds rate by 25 basis points to 4-3/4 percent	hawkish
94_4	Though longer-term inflation expectations remain well contained, pressures on inflation have picked up in recent months and pricing power is more evident	hawkish
118_4	The Committee expects inflation to moderate in coming quarters, but it will be necessary to continue to monitor inflation developments carefully	neutral
143_5	Although economic activity is likely to remain weak for a time, the Committee anticipates that policy actions to stabilize financial markets and institutions, fiscal and monetary stimulus, and market forces will support a strengthening of economic growth and a gradual return to higher levels of resource utilization in a context of price stability	dovish
30_3	The current accommodative stance of monetary policy, coupled with still-robust underlying growth in productivity, should be sufficient to foster an improving business climate over time	dovish
25_1	In a related action, the Board of Governors approved a 50 basis point reduction in the discount rate to 1-1/2 percent	dovish
14_0	The Federal Open Market Committee at its meeting today decided to maintain the existing stance of monetary policy, keeping its target for the federal funds rate at 6-1/2 percent	neutral
80_6	In contrast, the probability, though minor, of an unwelcome fall in inflation exceeds that of a rise in inflation from its already low level	dovish
124_2	The pace of economic activity appears to have slowed markedly, owing importantly to a decline in consumer expenditures	dovish
125_4	Readings on core inflation have improved modestly in recent months, and inflation pressures seem likely to moderate over time	neutral
29_3	However, both the upward impetus from the swing in inventory investment and the growth in final demand appear to have moderated	neutral
100_6	In any event, the Committee will respond to changes in economic prospects as needed to foster these objectives	neutral
140_15	The Committee will continue to carefully monitor the size and composition of the Federal Reserve's balance sheet in light of financial and economic developments	neutral
3_1	Last fall the Committee reduced interest rates to counter a significant seizing-up of financial markets in the United States	neutral
129_2	Economic growth was moderate during the first half of the year	neutral
15_1	The drag on demand and profits from rising energy costs, as well as eroding consumer confidence, reports of substantial shortfalls in sales and earnings, and stress in some segments of the financial markets suggest that economic growth may be slowing further	dovish
122_7	The Committee expects inflation to moderate later this year and next year, but the inflation outlook remains highly uncertain	hawkish
93_0	The Federal Open Market Committee decided today to raise its target for the federal funds rate by 25 basis points to 2-1/2 percent. The Committee believes that, even after this action, the stance of monetary policy remains accommodative and, coupled with robust underlying growth in productivity, is providing ongoing support to economic activity. Output appears to be growing at a moderate pace despite the rise in energy prices, and labor market conditions continue to improve gradually. Inflation and longer-term inflation expectations remain well contained. The Committee perceives the upside and downside risks to the attainment of both sustainable growth and price stability for the next few quarters to be roughly equal. With underlying inflation expected to be relatively low, the Committee believes that policy accommodation can be removed at a pace that is likely to be measured. Nonetheless, the Committee will respond to changes in economic prospects as needed to fulfill its obligation to maintain price stability.	hawkish
99_4	The cumulative rise in energy and other costs has the potential to add to inflation pressures; however, core inflation has been relatively low in recent months and longer-term inflation expectations remain contained	hawkish
92_0	Chairman Alan Greenspan announced today that the Federal Open Market Committee decided to increase slightly the degree of pressure on reserve positions	hawkish
137_12	Early next year, the Federal Reserve will also implement the Term Asset-Backed Securities Loan Facility to facilitate the extension of credit to households and small businesses	dovish
91_2	The decision was taken to move toward a less accommodative stance in monetary policy in order to sustain and enhance the economic expansion	hawkish
116_2	Economic growth has slowed over the course of the year, partly reflecting a substantial cooling of the housing market	neutral
91_0	Chairman Alan Greenspan announced today that the Federal Open Market Committee decided to increase slightly the degree of pressure on reserve positions	hawkish
16_6	The Committee continues to believe that, against the background of its long-run goals of price stability and sustainable economic growth and of the information currently available, the risks are weighted mainly toward conditions that may generate economic weakness in the foreseeable future	dovish
144_6	Although economic activity is likely to remain weak for a time, the Committee anticipates that policy actions to stabilize financial markets and institutions, fiscal and monetary stimulus, and market forces will support a strengthening of economic growth and a gradual return to higher levels of resource utilization in a context of price stability	dovish
145_8	The Committee will maintain the target range for the federal funds rate at 0 to 1/4 percent and continues to anticipate that economic conditions, including low rates of resource utilization, subdued inflation trends, and stable inflation expectations, are likely to warrant exceptionally low levels of the federal funds rate for an extended period	dovish
45_4	Against this background, the Committee adopted a directive that was biased toward a possible firming of policy going forward	hawkish
31_3	Moderating economic expansion in recent months has reduced potential inflationary pressures going forward	neutral
65_3	For the foreseeable future, then, the Committee continues to believe that, against the background of its long-run goals of price stability and sustainable economic growth and of the information currently available, the risks are weighted mainly toward conditions that may generate economic weakness	dovish
87_9	Nonetheless, the Committee will respond to changes in economic prospects as needed to fulfill its obligation to maintain price stability	hawkish
43_1	Last fall the Committee reduced interest rates to counter a significant seizing-up of financial markets in the United States	neutral
29_4	The Committee expects the rate of increase of final demand to pick up over coming quarters, supported in part by robust underlying growth in productivity, but the degree of the strengthening remains uncertain	neutral
76_2	While incoming economic data since the January meeting have been mixed, recent labor market indicators have proven disappointing	dovish
61_1	In a related action, the Board of Governors approved a 25 basis point reduction in the discount rate to 3-1/4 percent	dovish
143_8	The Committee will maintain the target range for the federal funds rate at 0 to 1/4 percent and continues to anticipate that economic conditions are likely to warrant exceptionally low levels of the federal funds rate for an extended period	dovish
4_3	Today's increase in the federal funds rate, together with the policy action in June and the firming of conditions more generally in US financial markets over recent months, should markedly diminish the risk of rising inflation going forward	hawkish
160_5	Today's increase in the federal funds rate, together with the policy actions in June and August and the firming of conditions more generally in US financial markets over the course of the year, should markedly diminish the risk of inflation going forward	hawkish
64_5	The Committee continues to believe that, against the background of its long-run goals of price stability and sustainable economic growth and of the information currently available, the risks are weighted mainly toward conditions that may generate economic weakness in the foreseeable future	dovish
16_1	In a related action, the Board of Governors approved a 25-basis-point decrease in the discount rate to 5-3/4 percent, the level requested by seven Reserve Banks	dovish
143_4	Businesses are still cutting back on fixed investment and staffing, though at a slower pace; they continue to make progress in bringing inventory stocks into better alignment with sales	dovish
112_1	The Federal Open Market Committee decided today to raise its target for the federal funds rate by 25 basis points to 5-1/4 percent	hawkish
137_13	The Federal Reserve will continue to consider ways of using its balance sheet to further support credit markets and economic activity	dovish
134_3	Moreover, strains in financial markets have increased in recent weeks	dovish
148_0	Information received since the Federal Open Market Committee met in March suggests that economic activity has continued to strengthen and that the labor market is beginning to improve. Growth in household spending has picked up recently but remains constrained by high unemployment, modest income growth, lower housing wealth, and tight credit. Business spending on equipment and software has risen significantly; however, investment in nonresidential structures is declining and employers remain reluctant to add to payrolls. Housing starts have edged up but remain at a depressed level. While bank lending continues to contract, financial market conditions remain supportive of economic growth. Although the pace of economic recovery is likely to be moderate for a time, the Committee anticipates a gradual return to higher levels of resource utilization in a context of price stability. With substantial resource slack continuing to restrain cost pressures and longer-term inflation expectations stable, inflation is likely to be subdued for some time. The Committee will maintain the target range for the federal funds rate at 0 to 1/4 percent and continues to anticipate that economic conditions, including low rates of resource utilization, subdued inflation trends, and stable inflation expectations, are likely to warrant exceptionally low levels of the federal funds rate for an extended period. The Committee will continue to monitor the economic outlook and financial developments and will employ its policy tools as necessary to promote economic recovery and price stability. In light of improved functioning of financial markets, the Federal Reserve has closed all but one of the special liquidity facilities that it created to support markets during the crisis. The only remaining such program, the Term Asset-Backed Securities Loan Facility, is scheduled to close on June 30 for loans backed by new-issue commercial mortgage-backed securities; it closed on March 31 for loans backed by all other types of collateral.	dovish
9_1	In a related action, the Board of Governors approved a 25 basis point increase in the discount rate to 5-1/2 percent	hawkish
66_2	Economic activity remains soft, with underlying inflation likely to edge lower from relatively modest levels	dovish
140_7	Moreover, the Committee sees some risk that inflation could persist for a time below rates that best foster economic growth and price stability in the longer term	dovish
60_8	Although measured productivity growth stalled in the first quarter, the impressive underlying rate of increase that developed in recent years appears to be largely intact, supporting longer-term prospects	neutral
154_2	Household spending is increasing at a moderate pace, but remains constrained by high unemployment, modest income growth, lower housing wealth, and tight credit	dovish
80_8	In these circumstances, the Committee believes that policy accommodation can be maintained for a considerable period	dovish
8_0	The Federal Open Market Committee voted today to raise its target for the federal funds rate by 25 basis points to 5-3/4 percent	hawkish
1_0	The Federal Open Market Committee has authorized re-establishment of its temporary US dollar liquidity swap arrangement with the Bank of Japan. This arrangement is similar to the arrangements announced yesterday with the Bank of England, the European Central Bank, and the Swiss National Bank in that it will provide the Bank of Japan with the capacity to conduct tenders of US dollars at fixed rates for the full allotment. This arrangement, like those announced yesterday, has been authorized through January 2011. Information on the action by the Bank of Japan is available at its website (18 KB PDF). US Dollar Liquidity Swaps--Frequently Asked Questions	neutral
26_1	In a related action, the Board of Governors approved a 25 basis point reduction in the discount rate to 1-1/4 percent	dovish
19_4	Consumption and housing expenditures have held up reasonably well, though activity in these areas has flattened recently	neutral
22_3	Household demand has been sustained, but business profits and capital spending continue to weaken and growth abroad is slowing, weighing on the US economy	dovish
8_4	Against the background of its long-run goals of price stability and sustainable economic growth and of the information currently available, the Committee believes the risks are weighted mainly toward conditions that may generate heightened inflation pressures in the foreseeable future	hawkish
78_1	The Federal Open Market Committee decided today to lower its target for the federal funds rate by 25 basis points to 1 percent	dovish
149_9	Further details on these arrangements will be available shortly	neutral
87_7	The Committee perceives the upside and downside risks to the attainment of both sustainable growth and price stability for the next few quarters are roughly equal	neutral
61_2	Today's action by the FOMC brings the decline in the target federal funds rate since the beginning of the year to 275 basis points	dovish
12_0	The Federal Open Market Committee at its meeting today decided to maintain the existing stance of monetary policy, keeping its target for the federal funds rate at 6-1/2 percent	neutral
71_4	Nonetheless, the Committee recognizes that, for the foreseeable future, against the background of its long run goals of price stability and sustainable economic growth and of the information currently available, the risks are weighted mainly toward conditions that may generate economic weakness	dovish
10_1	In a related action, the Board of Governors approved a 50 basis point increase in the discount rate to 6 percent	hawkish
75_2	Oil price premiums and other aspects of geopolitical risks have reportedly fostered continued restraint on spending and hiring by businesses	dovish
101_1	This action is expected to be associated with a small increase in short-term money market interest rates	hawkish
69_2	The information that has become available since the last meeting of the Committee confirms that economic activity has been receiving considerable upward impetus from a marked swing in inventory investment	neutral
108_2	This is expected to result in a reduction in the federal funds rate of 25 basis points, from about 5-1/2 percent to about 5-1/4 percent	dovish
11_1	Recent data suggest that the expansion of aggregate demand may be moderating toward a pace closer to the rate of growth of the economy's potential to produce	neutral
11_2	Although core measures of prices are rising slightly faster than a year ago, continuing rapid advances in productivity have been containing costs and holding down underlying price pressures	neutral
127_2	Economic growth slowed in the first part of this year and the adjustment in the housing sector is ongoing	dovish
11_4	In these circumstances, and against the background of its long-term goals of price stability and sustainable economic growth and of the information currently available, the Committee believes the risks continue to be weighted mainly toward conditions that may generate heightened inflation pressures in the foreseeable future	hawkish
142_15	The Federal Reserve is monitoring the size and composition of its balance sheet and will make adjustments to its credit and liquidity programs as warranted	neutral
54_4	Nonetheless, to date the easing of demand pressures has not been sufficient to warrant a change in the Committee's judgment that against the background of its long-run goals of price stability and sustainable economic growth and of the information currently available, the risks continue to be weighted mainly toward conditions that may generate heightened inflation pressures in the foreseeable future	hawkish
144_0	Information received since the Federal Open Market Committee met in September suggests that economic activity has continued to pick up. Conditions in financial markets were roughly unchanged, on balance, over the intermeeting period. Activity in the housing sector has increased over recent months. Household spending appears to be expanding but remains constrained by ongoing job losses, sluggish income growth, lower housing wealth, and tight credit. Businesses are still cutting back on fixed investment and staffing, though at a slower pace; they continue to make progress in bringing inventory stocks into better alignment with sales. Although economic activity is likely to remain weak for a time, the Committee anticipates that policy actions to stabilize financial markets and institutions, fiscal and monetary stimulus, and market forces will support a strengthening of economic growth and a gradual return to higher levels of resource utilization in a context of price stability. With substantial resource slack likely to continue to dampen cost pressures and with longer-term inflation expectations stable, the Committee expects that inflation will remain subdued for some time. In these circumstances, the Federal Reserve will continue to employ a wide range of tools to promote economic recovery and to preserve price stability. The Committee will maintain the target range for the federal funds rate at 0 to 1/4 percent and continues to anticipate that economic conditions, including low rates of resource utilization, subdued inflation trends, and stable inflation expectations, are likely to warrant exceptionally low levels of the federal funds rate for an extended period. To provide support to mortgage lending and housing markets and to improve overall conditions in private credit markets, the Federal Reserve will purchase a total of $1.25 trillion of agency mortgage-backed securities and about $175 billion of agency debt. The amount of agency debt purchases, while somewhat less than the previously announced maximum of $200 billion, is consistent with the recent path of purchases and reflects the limited availability of agency debt. In order to promote a smooth transition in markets, the Committee will gradually slow the pace of its purchases of both agency debt and agency mortgage-backed securities and anticipates that these transactions will be executed by the end of the first quarter of 2010. The Committee will continue to evaluate the timing and overall amounts of its purchases of securities in light of the evolving economic outlook and conditions in financial markets. The Federal Reserve is monitoring the size and composition of its balance sheet and will make adjustments to its credit and liquidity programs as warranted.	dovish
96_6	With underlying inflation expected to be contained, the Committee believes that policy accommodation can be removed at a pace that is likely to be measured	neutral
12_4	Against the background of its long-term goals of price stability and sustainable economic growth and of the information currently available, the Committee believes the risks continue to be weighted mainly toward conditions that may generate heightened inflation pressures in the foreseeable future	hawkish
74_3	The limited number of incoming economic indicators since the November meeting, taken together, are not inconsistent with the economy working its way through its current soft spot	neutral
146_14	In addition, the temporary liquidity swap arrangements between the Federal Reserve and other central banks will expire on February 1	neutral
13_2	The more rapid advances in productivity also continue to help contain costs and hold down underlying price pressures	dovish
9_0	The Federal Open Market Committee voted today to raise its target for the federal funds rate by 25 basis points to 6 percent	hawkish
93_1	The Federal Open Market Committee decided today to raise its target for the federal funds rate by 25 basis points to 2-1/2 percent	hawkish
146_8	The Committee will maintain the target range for the federal funds rate at 0 to 1/4 percent and continues to anticipate that economic conditions, including low rates of resource utilization, subdued inflation trends, and stable inflation expectations, are likely to warrant exceptionally low levels of the federal funds rate for an extended period	dovish
96_3	Although energy prices have risen further, the expansion remains firm and labor market conditions continue to improve gradually	neutral
115_2	Economic growth has slowed over the course of the year, partly reflecting a cooling of the housing market	neutral
5_6	The Committee will need to evaluate additional information on the balance of aggregate supply and demand and conditions in financial markets	neutral
138_15	The Committee will continue to monitor carefully the size and composition of the Federal Reserve's balance sheet in light of evolving financial market developments and to assess whether expansions of or modifications to lending facilities would serve to further support credit markets and economic activity and help to preserve price stability	dovish
150_0	Information received since the Federal Open Market Committee met in April suggests that the economic recovery is proceeding and that the labor market is improving gradually. Household spending is increasing but remains constrained by high unemployment, modest income growth, lower housing wealth, and tight credit. Business spending on equipment and software has risen significantly; however, investment in nonresidential structures continues to be weak and employers remain reluctant to add to payrolls. Housing starts remain at a depressed level. Financial conditions have become less supportive of economic growth on balance, largely reflecting developments abroad. Bank lending has continued to contract in recent months. Nonetheless, the Committee anticipates a gradual return to higher levels of resource utilization in a context of price stability, although the pace of economic recovery is likely to be moderate for a time. Prices of energy and other commodities have declined somewhat in recent months, and underlying inflation has trended lower. With substantial resource slack continuing to restrain cost pressures and longer-term inflation expectations stable, inflation is likely to be subdued for some time. The Committee will maintain the target range for the federal funds rate at 0 to 1/4 percent and continues to anticipate that economic conditions, including low rates of resource utilization, subdued inflation trends, and stable inflation expectations, are likely to warrant exceptionally low levels of the federal funds rate for an extended period. The Committee will continue to monitor the economic outlook and financial developments and will employ its policy tools as necessary to promote economic recovery and price stability.	dovish
151_8	The Committee will maintain the target range for the federal funds rate at 0 to 1/4 percent and continues to anticipate that economic conditions, including low rates of resource utilization, subdued inflation trends, and stable inflation expectations, are likely to warrant exceptionally low levels of the federal funds rate for an extended period	dovish
6_5	Today's increase in the federal funds rate, together with the policy actions in June and August and the firming of conditions more generally in US financial markets over the course of the year, should markedly diminish the risk of inflation going forward	dovish
100_3	Core inflation has stayed relatively low in recent months and longer-term inflation expectations remain contained	neutral
4_1	In a related action, the Board of Governors approved a 25 basis point increase in the discount rate to 4-3/4 percent	hawkish
15_2	While some inflation risks persist, they are diminished by the more moderate pace of economic activity and by the absence of any indication that longer-term inflation expectations have increased	dovish
119_3	We all continue to work together and will take appropriate steps to address those liquidity pressures	dovish
9_3	The Committee remains concerned that increases in demand will continue to exceed the growth in potential supply, which could foster inflationary imbalances that would undermine the economy's record economic expansion	hawkish
133_3	However, the pace of economic expansion will likely slow in the near term, partly reflecting the intensification of the housing correction	dovish
109_0	The Federal Open Market Committee decided today to raise its target for the federal funds rate by 25 basis points to 4-1/2 percent. Although recent economic data have been uneven, the expansion in economic activity appears solid. Core inflation has stayed relatively low in recent months and longer-term inflation expectations remain contained. Nevertheless, possible increases in resource utilization as well as elevated energy prices have the potential to add to inflation pressures. The Committee judges that some further policy firming may be needed to keep the risks to the attainment of both sustainable economic growth and price stability roughly in balance. In any event, the Committee will respond to changes in economic prospects as needed to foster these objectives.	hawkish
48_1	In a related action, the Board of Governors approved a 25 basis point increase in the discount rate to 5-1/4 percent	hawkish
61_5	Although continuing favorable trends bolster long-term prospects for productivity growth and the economy, the Committee continues to believe that against the background of its long-run goals of price stability and sustainable economic growth and of the information currently available, the risks are weighted mainly toward conditions that may generate economic weakness in the foreseeable future	dovish
16_4	Moreover, inflation pressures remain contained	dovish
24_5	The Committee continues to believe that, against the background of its long-run goals of price stability and sustainable economic growth and of the information currently available, the risks are weighted mainly toward conditions that may generate economic weakness in the foreseeable future	dovish
54_2	The Committee, accordingly, continues to see a risk of heightened inflation pressures	hawkish
60_9	The Committee continues to believe that against the background of its long-run goals of price stability and sustainable economic growth and of the information currently available, the risks are weighted mainly toward conditions that may generate economic weakness in the foreseeable future	dovish
141_5	Although economic activity is likely to remain weak for a time, the Committee continues to anticipate that policy actions to stabilize financial markets and institutions, fiscal and monetary stimulus, and market forces will contribute to a gradual resumption of sustainable economic growth in a context of price stability	dovish
152_1	Information received since the Federal Open Market Committee met in August indicates that the pace of recovery in output and employment has slowed in recent months	dovish
45_2	Nonetheless, the growth of demand has continued to outpace that of supply, as evidenced by a decreasing pool of available workers willing to take jobs	hawkish
111_4	As yet, the run-up in the prices of energy and other commodities appears to have had only a modest effect on core inflation, ongoing productivity gains have helped to hold the growth of unit labor costs in check, and inflation expectations remain contained	neutral
17_5	Taken together, and with inflation contained, these circumstances have called for a rapid and forceful response of monetary policy	dovish
12_3	Nonetheless, the Committee remains concerned about the risk of a continuing gap between the growth of demand and potential supply at a time when the utilization of the pool of available workers remains at an unusually high level	hawkish
44_1	In a related action, the Board of Governors approved a 25 basis point increase in the discount rate to 4-3/4 percent	hawkish
17_7	Nonetheless, the Committee continues to believe that against the background of its long-run goals of price stability and sustainable economic growth and of the information currently available, the risks are weighted mainly toward conditions that may generate economic weakness in the foreseeable future	dovish
147_1	Information received since the Federal Open Market Committee met in January suggests that economic activity has continued to strengthen and that the labor market is stabilizing	neutral
98_1	The Federal Open Market Committee decided today to raise its target for the federal funds rate by 25 basis points to 3-3/4 percent	hawkish
40_1	The federal funds rate is expected to fall 25 basis points from around 5-1/4 percent to around 5 percent	dovish
144_12	The amount of agency debt purchases, while somewhat less than the previously announced maximum of $200 billion, is consistent with the recent path of purchases and reflects the limited availability of agency debt	dovish
133_6	In this context, the Committee judges that some inflation risks remain, and it will continue to monitor inflation developments carefully	hawkish
113_3	Readings on core inflation have been elevated in recent months, and the high levels of resource utilization and of the prices of energy and other commodities have the potential to sustain inflation pressures	hawkish
142_3	Household spending has continued to show signs of stabilizing but remains constrained by ongoing job losses, sluggish income growth, lower housing wealth, and tight credit	dovish
154_6	Longer-term inflation expectations have remained stable, but measures of underlying inflation have continued to trend downward	neutral
28_1	The Federal Open Market Committee decided today to keep its target for the federal funds rate unchanged at 1 3/4 percent	neutral
154_1	Information received since the Federal Open Market Committee met in November confirms that the economic recovery is continuing, though at a rate that has been insufficient to bring down unemployment	dovish
108_3	Moderating economic expansion in recent months has reduced potential inflationary pressures going forward	neutral
43_5	Owing to the uncertain resolution of the balance of conflicting forces in the economy going forward, the FOMC has chosen to adopt a directive that includes no predilection about near-term policy action	neutral
90_5	The Committee perceives the upside and downside risks to the attainment of both sustainable growth and price stability for the next few quarters to be roughly equal	neutral
19_6	Nonetheless, capital investment has continued to soften and the persistent erosion in current and expected profitability, in combination with rising uncertainty about the business outlook, seems poised to dampen capital spending going forward	dovish
136_5	Over time, the substantial easing of monetary policy, combined with ongoing measures to foster market liquidity, should help to promote moderate economic growth	dovish
122_6	Inflation has been high, spurred by the earlier increases in the prices of energy and some other commodities, and some indicators of inflation expectations have been elevated	hawkish
100_1	The Federal Open Market Committee decided today to raise its target for the federal funds rate by 25 basis points to 4-1/4 percent	hawkish
97_5	The Committee perceives that, with appropriate monetary policy action, the upside and downside risks to the attainment of both sustainable growth and price stability should be kept roughly equal	neutral
73_7	With this action, the Committee believes that, against the background of its long-run goals of price stability and sustainable economic growth and of the information currently available, the risks are balanced with respect to the prospects for both goals in the foreseeable future	neutral
59_4	Consumption and housing expenditures have held up reasonably well, though activity in these areas has flattened recently	dovish
26_3	To be sure, weakness in demand shows signs of abating, but those signs are preliminary and tentative	neutral
77_7	The Committee believes that, taken together, the balance of risks to achieving its goals is weighted toward weakness over the foreseeable future	neutral
11_0	The Federal Open Market Committee at its meeting today decided to maintain the existing stance of monetary policy, keeping its target for the federal funds rate at 6-1/2 percent	neutral
103_5	But these actions are expected to be sufficient, at least for a time, to meet the objective of sustained, noninflationary growth	hawkish
80_1	The Federal Open Market Committee decided today to keep its target for the federal funds rate at 1 percent	neutral
135_1	The Federal Open Market Committee decided today to keep its target for the federal funds rate at 2 percent	neutral
20_9	The Committee continues to believe that against the background of its long-run goals of price stability and sustainable economic growth and of the information currently available, the risks are weighted mainly toward conditions that may generate economic weakness in the foreseeable future	dovish
133_5	Readings on core inflation have improved modestly this year, but recent increases in energy and commodity prices, among other factors, may put renewed upward pressure on inflation	hawkish
133_1	The Federal Open Market Committee decided today to lower its target for the federal funds rate 25 basis points to 4-1/2 percent	dovish
63_1	In a related action, the Board of Governors approved a 50 basis point reduction in the discount rate to 2-1/2 percent	dovish
75_4	In these circumstances, the Committee believes that, against the background of its long-run goals of price stability and sustainable economic growth and of the information currently available, the risks are balanced with respect to the prospects for both goals for the foreseeable future	neutral
15_4	Against the background of its long-run goals of price stability and sustainable economic growth and of the information currently available, the Committee consequently believes that the risks are weighted mainly toward conditions that may generate economic weakness in the foreseeable future	dovish
157_3	The discount rate remains unchanged at 5 percent	neutral
7_4	At its next meeting the Committee will assess available information on the likely balance of supply and demand, conditions in financial markets, and the possible need for adjustment in the stance of policy to contain inflationary pressures	hawkish
72_5	Consequently, the Committee believes that, for the foreseeable future, against the background of its long-run goals of price stability and sustainable economic growth and of the information currently available, the risks are weighted mainly toward conditions that may generate economic weakness	dovish
79_5	The Committee perceives that the upside and downside risks to the attainment of sustainable growth for the next few quarters are roughly equal	neutral
57_3	Partly as a consequence, retail sales and business spending on capital equipment have weakened appreciably	dovish
